contract,option_type,strike,expiry,date,open,high,low,market_price,volume,vwap,transactions,underlying_price,T,moneyness,log_moneyness,lower_bound,upper_bound,violates_bounds,IV
O:AAPL260612C00307500,call,307.5,2026-06-12,2026-05-27,7.5,9.8,7.5,7.51,121,8.2255,40,310.8500061035156,0.04380561259411362,0.9892230785338957,-0.010835413103696206,3.888343356822304,310.8500061035156,False,0.2071368013180044
O:AAPL260612C00307500,call,307.5,2026-06-12,2026-05-28,7.45,9.0,7.45,8.9,129,8.0403,26,312.510009765625,0.04106776180698152,0.9839684822595526,-0.01616141266689414,5.514728568920475,312.510009765625,False,0.2286403346279755
O:AAPL260612C00307500,call,307.5,2026-06-12,2026-05-29,10.2,10.5,6.75,7.94,354,7.8404,73,312.05999755859375,0.038329911019849415,0.985387433204291,-0.014720381942947957,5.031094229984433,312.05999755859375,False,0.20803382242144391
O:AAPL260612C00307500,call,307.5,2026-06-12,2026-06-01,7.26,7.26,4.6,5.0,2054,5.5424,251,306.30999755859375,0.030116358658453114,1.0038849611533773,0.003877434180163108,0.0,306.30999755859375,False,0.25431719257067464
O:AAPL260612C00307500,call,307.5,2026-06-12,2026-06-02,5.3,10.65,5.3,10.65,823,8.5643,167,315.20001220703125,0.02737850787132101,0.9755710282080392,-0.024732309465041822,8.036583523801198,315.20001220703125,False,0.2805503584685538
O:AAPL260612C00307500,call,307.5,2026-06-12,2026-06-03,11.17,11.23,6.44,7.0,163,7.7918,66,310.260009765625,0.024640657084188913,0.9911042039619932,-0.008935599865229304,3.062940534972654,310.260009765625,False,0.2756601579265489
O:AAPL260612C00307500,call,307.5,2026-06-12,2026-06-04,8.0,8.62,6.67,7.38,142,7.3557,53,311.2300109863281,0.02190280629705681,0.9880152592787975,-0.012057136739368533,3.999297523939731,311.2300109863281,False,0.28124697211912186
O:AAPL260612C00307500,call,307.5,2026-06-12,2026-06-05,8.7,9.63,5.45,5.45,6180,6.0976,277,307.3399963378906,0.019164955509924708,1.0005206080042166,0.0005204725348851507,0.07563495904901174,307.3399963378906,False,0.31891235462994083
O:AAPL260612C00307500,call,307.5,2026-06-12,2026-06-08,5.8,11.4,1.77,1.88,4616,5.361,1018,301.5400085449219,0.010951403148528405,1.0197651763818605,0.01957238155819389,0.0,301.5400085449219,False,0.32730295451729124
O:AAPL260612C00307500,call,307.5,2026-06-12,2026-06-09,1.27,1.39,0.12,0.16,9556,0.2828,831,290.54998779296875,0.008213552361396304,1.058337679983346,0.05669945073898933,0.0,290.54998779296875,False,0.3572600023024881
O:AAPL260612C00310000,call,310.0,2026-06-12,2026-05-11,2.39,3.0,2.3,2.72,257,2.6588,128,292.67999267578125,0.08761122518822724,1.0591772849448071,0.057492460488027385,0.0,292.67999267578125,False,0.23876686977739559
O:AAPL260612C00310000,call,310.0,2026-06-12,2026-05-12,2.77,3.13,2.75,3.1,278,2.9421,58,294.79998779296875,0.08487337440109514,1.0515604234614346,0.050275178571851244,0.0,294.79998779296875,False,0.2375878488205354
O:AAPL260612C00310000,call,310.0,2026-06-12,2026-05-13,3.3,5.2,3.24,4.3,684,4.5009,121,298.8699951171875,0.08213552361396304,1.0372402886360286,0.03656361758014507,0.0,298.8699951171875,False,0.2419933204261279
O:AAPL260612C00310000,call,310.0,2026-06-12,2026-05-14,4.5,4.5,3.45,3.8,284,4.0113,87,298.2099914550781,0.07939767282683094,1.0395359273087867,0.038774389824289705,0.0,298.2099914550781,False,0.23680481613006166
O:AAPL260612C00310000,call,310.0,2026-06-12,2026-05-15,3.7,5.35,3.4,4.3,392,4.7229,107,300.2300109863281,0.07665982203969883,1.0325416802323495,0.03202341330205108,0.0,300.2300109863281,False,0.23612161729955342
O:AAPL260612C00310000,call,310.0,2026-06-12,2026-05-18,3.9,3.9,2.5,3.0,405,2.93,75,297.8399963378906,0.06844626967830253,1.0408273026175914,0.040015880210289796,0.0,297.8399963378906,False,0.23066830924581663
O:AAPL260612C00310000,call,310.0,2026-06-12,2026-05-19,3.04,3.8,2.57,2.95,579,2.8671,53,298.9700012207031,0.06570841889117043,1.0368933295456437,0.0362290594874748,0.0,298.9700012207031,False,0.22149272946819606
O:AAPL260612C00310000,call,310.0,2026-06-12,2026-05-20,3.3,4.3,3.1,4.07,738,3.7906,128,302.25,0.06297056810403832,1.0256410256410255,0.025317807984289786,0.0,302.25,False,0.2290962943345604
O:AAPL260612C00310000,call,310.0,2026-06-12,2026-05-21,3.78,5.01,3.4,4.75,703,4.4912,157,304.989990234375,0.06023271731690623,1.0164268006362274,0.016293340314020865,0.0,304.989990234375,False,0.22171617244797567
O:AAPL260612C00310000,call,310.0,2026-06-12,2026-05-22,5.4,7.8,5.4,6.4,1974,6.6047,356,308.82000732421875,0.057494866529774126,1.0038209722420686,0.00381369086968515,0.0,308.82000732421875,False,0.22433288485823694
O:AAPL260612C00310000,call,310.0,2026-06-12,2026-05-26,6.47,7.6,5.35,5.4,1238,6.8785,217,308.3299865722656,0.04654346338124572,1.0054163185562977,0.005401703054004993,0.0,308.3299865722656,False,0.22311135076115668
O:AAPL260612C00310000,call,310.0,2026-06-12,2026-05-27,5.65,8.25,5.65,6.8,592,6.8848,180,310.8500061035156,0.04380561259411362,0.9972655425870168,-0.002738202871076795,1.3927200824589363,310.8500061035156,False,0.2347318766646995
O:AAPL260612C00310000,call,310.0,2026-06-12,2026-05-28,6.65,7.4,5.68,7.33,2246,6.726,275,312.510009765625,0.04106776180698152,0.9919682260177604,-0.008064202434274737,3.0188319738253426,312.510009765625,False,0.22647127729459274
O:AAPL260612C00310000,call,310.0,2026-06-12,2026-05-29,7.0,8.9,5.38,6.75,5983,6.5081,348,312.05999755859375,0.038329911019849415,0.9933987131490413,-0.006623171710328661,2.5349242842233934,312.05999755859375,False,0.2219766101060245
O:AAPL260612C00310000,call,310.0,2026-06-12,2026-06-01,4.83,5.9,3.54,4.0,2261,4.2364,501,306.30999755859375,0.030116358658453114,1.012046627504218,0.011974644412782601,0.0,306.30999755859375,False,0.25797909792910645
O:AAPL260612C00310000,call,310.0,2026-06-12,2026-06-02,4.34,9.05,4.26,8.96,3618,7.0768,639,315.20001220703125,0.02737850787132101,0.9835024999820884,-0.016635099232422366,5.539319875970023,315.20001220703125,False,0.27992424522987874
O:AAPL260612C00310000,call,310.0,2026-06-12,2026-06-03,8.36,10.0,5.1,5.75,12527,8.5595,692,310.260009765625,0.024640657084188913,0.9991619617177817,-0.0008383896326099553,0.5654033867559747,310.260009765625,False,0.28143108378499265
O:AAPL260612C00310000,call,310.0,2026-06-12,2026-06-04,7.25,7.5,5.19,5.8,3812,6.2435,489,311.2300109863281,0.02190280629705681,0.9960479036631781,-0.00395992650674907,1.501486845383738,311.2300109863281,False,0.27351443757593596
O:AAPL260612C00310000,call,310.0,2026-06-12,2026-06-05,6.6,8.11,4.25,4.31,11945,5.5659,1211,307.3399963378906,0.019164955509924708,1.0086549218904297,0.008617682767504485,0.0,307.3399963378906,False,0.3189986042318429
O:AAPL260612C00310000,call,310.0,2026-06-12,2026-06-08,4.3,9.55,1.2,1.25,16255,3.1964,3366,301.5400085449219,0.010951403148528405,1.028055950173583,0.02766959179081342,0.0,301.5400085449219,False,0.32520288522642127
O:AAPL260612C00310000,call,310.0,2026-06-12,2026-06-09,0.77,0.96,0.08,0.09,11013,0.2854,1482,290.54998779296875,0.008213552361396304,1.0669420513653243,0.06479666097160862,0.0,290.54998779296875,False,0.3608876018477678
O:AAPL260612C00312500,call,312.5,2026-06-12,2026-05-26,6.2,6.2,4.22,4.22,166,5.3808,84,308.3299865722656,0.04654346338124572,1.013524514673687,0.013433874751269198,0.0,308.3299865722656,False,0.218808514797074
O:AAPL260612C00312500,call,312.5,2026-06-12,2026-05-27,4.85,6.8,4.75,5.55,1166,6.0985,155,310.8500061035156,0.04380561259411362,1.0053080066401379,0.005293968826187396,0.0,310.8500061035156,False,0.23407137257336874
O:AAPL260612C00312500,call,312.5,2026-06-12,2026-05-28,5.02,6.1,4.6,5.95,804,5.0985,147,312.510009765625,0.04106776180698152,0.9999679697759681,-3.203073701044451e-05,0.5229353787301534,312.510009765625,False,0.22520845839415904
O:AAPL260612C00312500,call,312.5,2026-06-12,2026-05-29,6.5,7.2,4.25,5.28,1416,5.1097,228,312.05999755859375,0.038329911019849415,1.0014099930937916,0.0014089999869356365,0.038754338462297255,312.05999755859375,False,0.21586265033748095
O:AAPL260612C00312500,call,312.5,2026-06-12,2026-06-01,4.1,5.25,2.8,3.15,1060,3.3879,264,306.30999755859375,0.030116358658453114,1.0202082938550583,0.020006816110046764,0.0,306.30999755859375,False,0.2607667276708698
O:AAPL260612C00312500,call,312.5,2026-06-12,2026-06-02,3.3,7.4,3.3,7.4,1492,5.3779,388,315.20001220703125,0.02737850787132101,0.9914339717561375,-0.008602927535158138,3.042056228138904,315.20001220703125,False,0.2777890252388553
O:AAPL260612C00312500,call,312.5,2026-06-12,2026-06-03,6.83,8.4,4.05,4.5,2652,6.4107,425,310.260009765625,0.024640657084188913,1.0072197194735704,0.007193782064654393,0.0,310.260009765625,False,0.27766555701174106
O:AAPL260612C00312500,call,312.5,2026-06-12,2026-06-04,6.0,6.0,4.0,4.56,2537,4.7538,654,311.2300109863281,0.02190280629705681,1.0040805480475585,0.004072245190515171,0.0,311.2300109863281,False,0.27399359891327
O:AAPL260612C00312500,call,312.5,2026-06-12,2026-06-05,5.2,6.53,3.2,3.25,7121,4.59,1332,307.3399963378906,0.019164955509924708,1.0167892357766428,0.01664985446476871,0.0,307.3399963378906,False,0.3129744462530321
O:AAPL260612C00312500,call,312.5,2026-06-12,2026-06-08,3.62,8.0,0.81,0.84,15111,2.8764,2044,301.5400085449219,0.010951403148528405,1.0363467239653055,0.03570176348807762,0.0,301.5400085449219,False,0.3289468692991425
O:AAPL260612C00312500,call,312.5,2026-06-12,2026-06-09,0.58,0.69,0.06,0.07,7446,0.3413,586,290.54998779296875,0.008213552361396304,1.0755464227473026,0.0728288326688728,0.0,290.54998779296875,False,0.3831825645220676
O:AAPL260612C00315000,call,315.0,2026-06-12,2026-05-11,1.93,2.0,1.59,1.9,400,1.8521,43,292.67999267578125,0.08761122518822724,1.076260789540691,0.07349280183446846,0.0,292.67999267578125,False,0.24251935471526484
O:AAPL260612C00315000,call,315.0,2026-06-12,2026-05-12,2.08,2.16,1.85,2.1,424,1.9974,69,294.79998779296875,0.08487337440109514,1.068521075452748,0.06627551991829238,0.0,294.79998779296875,False,0.23838228274943013
O:AAPL260612C00315000,call,315.0,2026-06-12,2026-05-13,1.93,3.7,1.93,3.12,726,2.847,130,298.8699951171875,0.08213552361396304,1.0539699707108032,0.052563958926586205,0.0,298.8699951171875,False,0.24709275777230844
O:AAPL260612C00315000,call,315.0,2026-06-12,2026-05-14,2.82,3.1,2.44,2.8,169,2.9019,42,298.2099914550781,0.07939767282683094,1.056302635813767,0.054774731170730714,0.0,298.2099914550781,False,0.2456812077776312
O:AAPL260612C00315000,call,315.0,2026-06-12,2026-05-15,2.57,3.85,2.27,2.89,599,3.3522,104,300.2300109863281,0.07665982203969883,1.0491955783006133,0.048023754648492296,0.0,300.2300109863281,False,0.23471251205285462
O:AAPL260612C00315000,call,315.0,2026-06-12,2026-05-18,2.82,2.82,1.62,1.87,162,1.8854,50,297.8399963378906,0.06844626967830253,1.0576148397565848,0.056016221556730916,0.0,297.8399963378906,False,0.22870242575313934
O:AAPL260612C00315000,call,315.0,2026-06-12,2026-05-19,1.89,2.43,1.69,1.95,201,1.8921,49,298.9700012207031,0.06570841889117043,1.0536174155060571,0.052229400833915744,0.0,298.9700012207031,False,0.22690121218230436
O:AAPL260612C00315000,call,315.0,2026-06-12,2026-05-20,1.97,2.8,1.97,2.61,197,2.3285,62,302.25,0.06297056810403832,1.0421836228287842,0.04131814933073107,0.0,302.25,False,0.22786989796120005
O:AAPL260612C00315000,call,315.0,2026-06-12,2026-05-21,2.5,3.16,2.2,2.91,753,2.7435,160,304.989990234375,0.06023271731690623,1.0328207812916503,0.03229368166046195,0.0,304.989990234375,False,0.215053177312503
O:AAPL260612C00315000,call,315.0,2026-06-12,2026-05-22,3.6,5.26,3.6,4.1,1385,4.5492,285,308.82000732421875,0.057494866529774126,1.0200116330846827,0.019814032216126383,0.0,308.82000732421875,False,0.21696498463829603
O:AAPL260612C00315000,call,315.0,2026-06-12,2026-05-26,4.46,5.1,3.3,3.42,2610,4.701,301,308.3299865722656,0.04654346338124572,1.0216327107910768,0.021402044400446237,0.0,308.3299865722656,False,0.2230138559328366
O:AAPL260612C00315000,call,315.0,2026-06-12,2026-05-27,3.55,5.63,3.55,4.4,1594,4.7352,380,310.8500061035156,0.04380561259411362,1.013350470693259,0.013262138475364312,0.0,310.8500061035156,False,0.23097809952790568
O:AAPL260612C00315000,call,315.0,2026-06-12,2026-05-28,4.4,4.95,3.5,4.7,2315,4.1716,322,312.510009765625,0.04106776180698152,1.0079677135341758,0.007936138912166352,0.0,312.510009765625,False,0.22221532217923598
O:AAPL260612C00315000,call,315.0,2026-06-12,2026-05-29,4.7,5.96,3.25,4.24,4442,4.2322,567,312.05999755859375,0.038329911019849415,1.009421273038542,0.009377169636112438,0.0,312.05999755859375,False,0.21986900860979156
O:AAPL260612C00315000,call,315.0,2026-06-12,2026-06-01,3.44,3.75,2.09,2.42,3391,2.6835,768,306.30999755859375,0.030116358658453114,1.0283699602058987,0.027974985759223542,0.0,306.30999755859375,False,0.26176764922370543
O:AAPL260612C00315000,call,315.0,2026-06-12,2026-06-02,2.58,6.15,2.58,5.85,11655,4.5686,1721,315.20001220703125,0.02737850787132101,0.9993654435301865,-0.0006347578859812942,0.5447925803077283,315.20001220703125,False,0.26811902194587767
O:AAPL260612C00315000,call,315.0,2026-06-12,2026-06-03,5.4,6.9,3.1,3.6,11103,4.9276,1188,310.260009765625,0.024640657084188913,1.015277477229359,0.015161951713831246,0.0,310.260009765625,False,0.28288996181991183
O:AAPL260612C00315000,call,315.0,2026-06-12,2026-06-04,4.8,4.8,3.05,3.52,4255,3.6537,675,311.2300109863281,0.02190280629705681,1.0121131924319389,0.012040414839691916,0.0,311.2300109863281,False,0.2747640055700921
O:AAPL260612C00315000,call,315.0,2026-06-12,2026-06-05,4.05,5.15,2.49,2.51,19640,3.8097,2573,307.3399963378906,0.019164955509924708,1.024923549662856,0.024618024113945546,0.0,307.3399963378906,False,0.3162716978661628
O:AAPL260612C00315000,call,315.0,2026-06-12,2026-06-08,2.48,6.42,0.54,0.55,28160,2.6112,5974,301.5400085449219,0.010951403148528405,1.0446374977570279,0.04366993313725444,0.0,301.5400085449219,False,0.33234393131574946
O:AAPL260612C00315000,call,315.0,2026-06-12,2026-06-09,0.39,0.41,0.03,0.04,18352,0.108,1187,290.54998779296875,0.008213552361396304,1.0841507941292812,0.08079700231804982,0.0,290.54998779296875,False,0.3876398224953774
O:AAPL260612C00317500,call,317.5,2026-06-12,2026-05-26,4.0,4.05,2.7,2.7,226,3.6593,101,308.3299865722656,0.04654346338124572,1.0297409069084662,0.02930722390755946,0.0,308.3299865722656,False,0.22474009538574138
O:AAPL260612C00317500,call,317.5,2026-06-12,2026-05-27,2.94,4.4,2.87,2.94,287,3.6403,94,310.8500061035156,0.04380561259411362,1.0213929347463802,0.02116731798247763,0.0,310.8500061035156,False,0.20811359171857588
O:AAPL260612C00317500,call,317.5,2026-06-12,2026-05-28,3.4,3.72,2.87,3.6,106,3.2567,32,312.510009765625,0.04106776180698152,1.0159674572923836,0.01584131841927966,0.0,312.510009765625,False,0.21815234620110854
O:AAPL260612C00317500,call,317.5,2026-06-12,2026-05-29,3.7,4.75,2.45,3.25,392,3.5136,97,312.05999755859375,0.038329911019849415,1.0174325529832924,0.01728234914322586,0.0,312.05999755859375,False,0.2184866453051591
O:AAPL260612C00317500,call,317.5,2026-06-12,2026-06-01,2.19,2.82,1.6,1.79,420,2.1914,128,306.30999755859375,0.030116358658453114,1.0365316265567392,0.03588016526633694,0.0,306.30999755859375,False,0.26024777720738235
O:AAPL260612C00317500,call,317.5,2026-06-12,2026-06-02,1.93,4.94,1.93,4.74,1383,4.1052,401,315.20001220703125,0.02737850787132101,1.0072969153042357,0.007270421621132063,0.0,315.20001220703125,False,0.27134444785451717
O:AAPL260612C00317500,call,317.5,2026-06-12,2026-06-03,4.75,5.7,2.39,2.68,6082,3.6767,334,310.260009765625,0.024640657084188913,1.0233352349851474,0.0230671312209445,0.0,310.260009765625,False,0.2778759472485839
O:AAPL260612C00317500,call,317.5,2026-06-12,2026-06-04,3.4,3.52,2.35,2.69,1719,2.7996,204,311.2300109863281,0.02190280629705681,1.0201458368163194,0.019945594346805283,0.0,311.2300109863281,False,0.27707500024072607
O:AAPL260612C00317500,call,317.5,2026-06-12,2026-06-05,3.1,3.91,1.81,1.95,7062,2.9434,871,307.3399963378906,0.019164955509924708,1.033057863549069,0.03252320362105879,0.0,307.3399963378906,False,0.32221621025747993
O:AAPL260612C00317500,call,317.5,2026-06-12,2026-06-08,1.88,5.03,0.36,0.39,6863,2.4791,1593,301.5400085449219,0.010951403148528405,1.0529282715487502,0.051575112644367656,0.0,301.5400085449219,False,0.34395509259253715
O:AAPL260612C00317500,call,317.5,2026-06-12,2026-06-09,0.24,0.26,0.04,0.04,5188,0.1129,368,290.54998779296875,0.008213552361396304,1.0927551655112595,0.08870218182516301,0.0,290.54998779296875,False,0.42039876737494813
O:AAPL260612P00265000,put,265.0,2026-06-12,2026-05-11,1.36,1.52,1.24,1.36,317,1.4178,132,292.67999267578125,0.08761122518822724,0.9054257435818512,-0.09935001100494235,0.0,264.07294636786986,False,0.2910720546683677
O:AAPL260612P00265000,put,265.0,2026-06-12,2026-05-12,1.22,1.27,1.12,1.13,282,1.2126,106,294.79998779296875,0.08487337440109514,0.8989145555396135,-0.10656729292111843,0.0,264.10186764444666,False,0.29433069844867976
O:AAPL260612P00265000,put,265.0,2026-06-12,2026-05-13,1.09,1.09,0.85,0.9,216,0.9555,33,298.8699951171875,0.08213552361396304,0.8866731499630567,-0.12027885391282465,0.0,264.1307920884825,False,0.30724229006598874
O:AAPL260612P00265000,put,265.0,2026-06-12,2026-05-14,0.86,1.01,0.8,0.82,121,0.9155,23,298.2099914550781,0.07939767282683094,0.8886355507639628,-0.11806808166868005,0.0,264.15971970032433,False,0.3012518716618387
O:AAPL260612P00265000,put,265.0,2026-06-12,2026-05-15,0.88,0.88,0.68,0.74,161,0.7687,28,300.2300109863281,0.07665982203969883,0.8826565976179762,-0.1248190581909186,0.0,264.188650480319,False,0.3115228096204557
O:AAPL260612P00265000,put,265.0,2026-06-12,2026-05-18,0.73,1.0,0.73,1.0,74,0.9112,11,297.8399963378906,0.06844626967830253,0.8897394683666507,-0.11682659128267987,0.0,264.27546183269016,False,0.33720287448679453
O:AAPL260612P00265000,put,265.0,2026-06-12,2026-05-19,0.85,0.85,0.67,0.67,57,0.7319,46,298.9700012207031,0.06570841889117043,0.8863765559019211,-0.1206134120054951,0.0,264.3044052887665,False,0.3198272729896859
O:AAPL260612P00265000,put,265.0,2026-06-12,2026-05-20,0.6,0.62,0.46,0.46,89,0.5353,28,302.25,0.06297056810403832,0.8767576509511993,-0.13152466350867992,0.0,264.3333519147309,False,0.3218476070633898
O:AAPL260612P00265000,put,265.0,2026-06-12,2026-05-21,0.63,0.63,0.38,0.38,127,0.4494,15,304.989990234375,0.06023271731690623,0.8688809747374201,-0.14054913117894896,0.0,264.3623017109306,False,0.333695791897487
O:AAPL260612P00265000,put,265.0,2026-06-12,2026-05-22,0.35,0.38,0.26,0.3,74,0.3092,56,308.82000732421875,0.057494866529774126,0.8581050246585424,-0.15302878062328462,0.0,264.39125467771277,False,0.34985762877931714
O:AAPL260612P00265000,put,265.0,2026-06-12,2026-05-26,0.37,0.37,0.24,0.25,69,0.262,12,308.3299865722656,0.04654346338124572,0.8594687884432867,-0.15144076843896476,0.0,264.5070982576121,False,0.3728616070843493
O:AAPL260612P00265000,put,265.0,2026-06-12,2026-05-27,0.23,0.25,0.19,0.22,213,0.2131,80,310.8500061035156,0.04380561259411362,0.852501189630837,-0.1595806743640465,0.0,264.5360670825162,False,0.3924799120262816
O:AAPL260612P00265000,put,265.0,2026-06-12,2026-05-28,0.2,0.21,0.14,0.17,159,0.1855,90,312.510009765625,0.04106776180698152,0.8479728383700209,-0.1649066739272445,0.0,264.5650390800868,False,0.3997734055327865
O:AAPL260612P00265000,put,265.0,2026-06-12,2026-05-29,0.17,0.19,0.12,0.12,107,0.161,17,312.05999755859375,0.038329911019849415,0.8491956741435353,-0.16346564320329843,0.0,264.5940142506715,False,0.3901515053641702
O:AAPL260612P00265000,put,265.0,2026-06-12,2026-06-01,0.15,0.18,0.15,0.17,165,0.1718,9,306.30999755859375,0.030116358658453114,0.8651366331890894,-0.14486782708018725,0.0,264.6809588039846,False,0.4184002212236789
O:AAPL260612P00265000,put,265.0,2026-06-12,2026-06-02,0.16,0.17,0.16,0.17,4,0.1675,2,315.20001220703125,0.02737850787132101,0.8407360080492046,-0.17347757072539213,0.0,264.7099466701007,False,0.5092370073727891
O:AAPL260612P00265000,put,265.0,2026-06-12,2026-06-03,0.11,0.12,0.1,0.1,40,0.1075,8,310.260009765625,0.024640657084188913,0.8541223221135876,-0.15768086112557964,0.0,264.7389377109687,False,0.45884412409678377
O:AAPL260612P00265000,put,265.0,2026-06-12,2026-06-04,0.11,0.11,0.07,0.07,20,0.1055,7,311.2300109863281,0.02190280629705681,0.8514603047443297,-0.1608023979997188,0.0,264.76793192693634,False,0.4717195263435071
O:AAPL260612P00265000,put,265.0,2026-06-12,2026-06-05,0.06,0.15,0.05,0.15,324,0.0911,24,307.3399963378906,0.019164955509924708,0.8622372719385931,-0.14822478872546527,0.0,264.7969293183513,False,0.5230401814473925
O:AAPL260612P00265000,put,265.0,2026-06-12,2026-06-08,0.11,0.11,0.04,0.06,312,0.0668,49,301.5400085449219,0.010951403148528405,0.8788220219225791,-0.12917287970215632,0.0,264.8839405487583,False,0.5405057204168501
O:AAPL260612P00265000,put,265.0,2026-06-12,2026-06-09,0.06,0.25,0.04,0.13,1539,0.1349,178,290.54998779296875,0.008213552361396304,0.9120633664897126,-0.09204581052136114,0.0,264.91295064544084,False,0.5244047757437668
O:AAPL260612P00270000,put,270.0,2026-06-12,2026-05-11,1.9,2.14,1.74,2.01,154,1.8889,51,292.67999267578125,0.08761122518822724,0.9225092481777352,-0.08065787799278985,0.0,269.0554547899051,False,0.28649297634417836
O:AAPL260612P00270000,put,270.0,2026-06-12,2026-05-12,1.76,1.8,1.5,1.53,265,1.6885,64,294.79998779296875,0.08487337440109514,0.915875207530927,-0.08787515990896587,0.0,269.0849217509457,False,0.28070108231267643
O:AAPL260612P00270000,put,270.0,2026-06-12,2026-05-13,1.62,1.62,1.13,1.24,132,1.3138,51,298.8699951171875,0.08213552361396304,0.9034028320378313,-0.1015867209006721,0.0,269.1143919392086,False,0.29522528828706807
O:AAPL260612P00270000,put,270.0,2026-06-12,2026-05-14,1.17,1.4,1.1,1.1,171,1.2065,36,298.2099914550781,0.07939767282683094,0.9054022592689432,-0.09937594865652752,0.0,269.1438653550474,False,0.28592958752735675
O:AAPL260612P00270000,put,270.0,2026-06-12,2026-05-15,1.16,1.16,0.85,0.99,77,1.0148,42,300.2300109863281,0.07665982203969883,0.8993104956862399,-0.10612692517876608,0.0,269.1733419988156,False,0.2960603635515536
O:AAPL260612P00270000,put,270.0,2026-06-12,2026-05-18,1.0,1.32,1.0,1.05,308,1.1067,40,297.8399963378906,0.06844626967830253,0.9065270055056441,-0.09813445827052734,0.0,269.2617913012315,False,0.30049329392701585
O:AAPL260612P00270000,put,270.0,2026-06-12,2026-05-19,0.95,1.04,0.87,0.9,191,0.9265,26,298.9700012207031,0.06570841889117043,0.9031006418623347,-0.10192127899334251,0.0,269.29128086025264,False,0.3022716735802282
O:AAPL260612P00270000,put,270.0,2026-06-12,2026-05-20,0.87,0.87,0.66,0.67,288,0.7027,57,302.25,0.06297056810403832,0.8933002481389578,-0.1128325304965273,0.0,269.32077364897106,False,0.30937079507097387
O:AAPL260612P00270000,put,270.0,2026-06-12,2026-05-21,0.65,0.69,0.5,0.51,268,0.5967,52,304.989990234375,0.06023271731690623,0.8852749553928432,-0.12185699816679632,0.0,269.3502696677406,False,0.3155460319298669
O:AAPL260612P00270000,put,270.0,2026-06-12,2026-05-22,0.46,0.58,0.32,0.38,138,0.4012,105,308.82000732421875,0.057494866529774126,0.8742956855011564,-0.1343366476111321,0.0,269.37976891691494,False,0.32826942223829236
O:AAPL260612P00270000,put,270.0,2026-06-12,2026-05-26,0.35,0.35,0.29,0.31,99,0.3122,29,308.3299865722656,0.04654346338124572,0.8756851806780657,-0.13274863542681223,0.0,269.4977982247368,False,0.34713114955102964
O:AAPL260612P00270000,put,270.0,2026-06-12,2026-05-27,0.35,0.35,0.24,0.28,48,0.2738,24,310.8500061035156,0.04380561259411362,0.8685861177370792,-0.140888541351894,0.0,269.5273136312429,False,0.36827910212875054
O:AAPL260612P00270000,put,270.0,2026-06-12,2026-05-28,0.2,0.27,0.2,0.26,81,0.2359,63,312.510009765625,0.04106776180698152,0.8639723258864365,-0.14621454091509187,0.0,269.55683227027714,False,0.3866872949072997
O:AAPL260612P00270000,put,270.0,2026-06-12,2026-05-29,0.18,0.23,0.17,0.19,76,0.1958,16,312.05999755859375,0.038329911019849415,0.865218234033036,-0.14477351019114576,0.0,269.58635414219356,False,0.3768399637116357
O:AAPL260612P00270000,put,270.0,2026-06-12,2026-06-01,0.2,0.26,0.1,0.25,162,0.1583,18,306.30999755859375,0.030116358658453114,0.8814599658907704,-0.12617569406803467,0.0,269.6749391587768,False,0.3971132015691625
O:AAPL260612P00270000,put,270.0,2026-06-12,2026-06-02,0.19,0.21,0.14,0.15,26,0.1869,17,315.20001220703125,0.02737850787132101,0.8565989515973027,-0.15478543771323963,0.0,269.704473965763,False,0.4532583587687122
O:AAPL260612P00270000,put,270.0,2026-06-12,2026-06-03,0.11,0.15,0.11,0.15,13,0.1469,4,310.260009765625,0.024640657084188913,0.8702378376251647,-0.13898872811342713,0.0,269.73401200740204,False,0.4365625325140627
O:AAPL260612P00270000,put,270.0,2026-06-12,2026-06-04,0.13,0.15,0.08,0.09,269,0.1274,53,311.2300109863281,0.02190280629705681,0.8675255935130906,-0.1421102649875663,0.0,269.7635532840483,False,0.4378378328266708
O:AAPL260612P00270000,put,270.0,2026-06-12,2026-06-05,0.12,0.23,0.08,0.18,115,0.1337,29,307.3399963378906,0.019164955509924708,0.8785058997110193,-0.1295326557133128,0.0,269.79309779605603,False,0.47989724842039055
O:AAPL260612P00270000,put,270.0,2026-06-12,2026-06-08,0.17,0.17,0.06,0.11,315,0.1025,70,301.5400085449219,0.010951403148528405,0.895403569506024,-0.11048074669000378,0.0,269.8817507477915,False,0.5139202867168601
O:AAPL260612P00270000,put,270.0,2026-06-12,2026-06-09,0.11,0.4,0.07,0.15,1570,0.2105,342,290.54998779296875,0.008213552361396304,0.9292721092536695,-0.07335367750920853,0.0,269.9113082047888,False,0.444700859796574
O:AAPL260612P00275000,put,275.0,2026-06-12,2026-05-11,2.64,2.98,2.37,2.57,147,2.6251,76,292.67999267578125,0.08761122518822724,0.9395927527736192,-0.06230873932459327,0.0,274.0379632119404,False,0.26837950104293407
O:AAPL260612P00275000,put,275.0,2026-06-12,2026-05-12,2.48,2.48,2.16,2.16,95,2.2856,45,294.79998779296875,0.08487337440109514,0.9328358595222405,-0.06952602124076933,0.0,274.06797585744465,False,0.2711474650848272
O:AAPL260612P00275000,put,275.0,2026-06-12,2026-05-13,2.12,2.2,1.54,1.65,63,1.827,42,298.8699951171875,0.08213552361396304,0.920132514112606,-0.08323758223247557,0.0,274.09799178993467,False,0.2803155012140364
